review,label,y_predict
lớp đường vừa phải thơm mùi caramel,2,2
giá đi 2 người vào_khoảng 200k cho 2ly bia,0,0
ăn ko bao_giờ chán luôn ngoài mì tàu ra thì hủ_tiếu sa tế là phải thử nha,2,2
nếu đến để thử bạn có_thể gọi combo 6ly,0,0
2 người tầm 150k nha,0,0
lý hiệp,0,0
bò né siêu rẻ là đây 1 phần thập_cẩm cũng có 43k thôi,2,2
giá đây cũng hơi cao xíu mà chất_lượng đi 2 người tầm 150k là dư,0,0
đặc_biệt nhất là ở đây bít tết coa jambon có 2 loại jambon ăn khá lạ nhưng cũng ngon lắm và đẹp_mắt nữa,2,2
mà giá quá cao cho 1 dĩa bé tí,1,1
kb có phải mình ra lúc cuối rồi k,0,0
bát phở to_đùng siêu ngon luôn ăn kèm chung với quẩy thì quá tuyệt thịt_thà cũng đủ để ăn sướng miệng,2,2
không_gian khá rộng nhưng thường hay đông khách dẫn tới phục_vụ cũng không được nhanh cho lắm nhiều lúc phải xếp_hàng,1,1
một tô phở giá 60k nhé hai bạn đi ăn thiệt_hại chắc cũng gần 200k,0,0
credit phương p,0,0
bên này làm ko đạt,1,1
bia ở đây rất ngon,2,2
thịt bò đây miếng ko to quá nhưng rất mềm mùi bò thoang_thoảng mùi sữa được làm vừa chian tới nên ko bị dai tia nào trứng thì lòng_đào chama bánh_mì là hết bài pate ở đây bt thôi mình thì ko thích vì noa mềm mềm nhão nhão sao ah nhưng mùi cung khá,2,2
giá khá cao cho 1ly,1,1
có 3 loại giá cho ml khác nhau,0,0
saigon saison có nồng_độ cao nhất cũng là ngon nhất trong tất_cả,2,2
muốn ăn phải đi né giờ cao_điểm nhé mọi người,0,0
tốt nhất là gọi số 0907311888 sẽ được hướng_dẫn,0,0
đv q1 thì 15kp thì rẻ rồi nhưng nam ăn mạnh thì 2 dĩa nha ăn v thì k ngấy đâu xôi mềm nóng gà xé ngon k chỉ bán xôi mà menu tùm_lum tá lả đủ món luôn,2,2
ghẹ và tôm tích tươi ăn không bay mùi,2,2
anh giữ xe rất nhiệt_tình,2,2
bánh_canh cua ngon nước sệt sệt nước_chấm muối ớt xanh ngon ️ giá hơi cao,2,2
bánh_canh giò bắp 42k bánh_canh chả cá 58k,0,0
nước nhạt chả cũng dở,1,1
quán đưa ra nhiều thực_đơn nhưng khi chọn các món trên thực_đơn thì chưa có,1,1
bánh_cuốn nhân tôm thịt 15k đĩa chả 5kmiếng ăn cũng được 3quán hơi bé sáng đông ơi là đông,1,1
bánh_cuốn trứng vạn kiếp quán nằm trong con hẻm 5519 vạn kiếp p,0,0
25k gồm 4 cuốn đầy_đủ chả nem nhưng hôm mình ăn thì tạm_thời hết nem,0,0
bánh_cuốn trứng mềm hơi beo_béo,2,2
cuốn to dầy nhân nhiều thịt vs nấm thịt cắt hẳn hạt lựu bự chứ k phải kiểu thịt băm phết phết lên như mấy quán khác,2,2
nước_mắm_nêm nêm vừa_miệng rau giá đầy_đủ chả thì có chả_lụa vs chả chiên bánh đậu_xanh và nem_chua,2,2
cọng bánh_canh lạ ăn giống udon,0,0
chả cá chả cua miếng nào miếng nấy to_đùng dai thơm ăn rất đã,2,2
bánh_canh có nước_dùng ngon vừa ăn beo_béo thêm chút chanh là hết sảy,2,2
bánh_bèo ăn quá_sức bình_thường không có gì đặc_sắc hết 1 dĩa thậ cẩm gồm bánh_bèo đúc nậm lọc ướt ít trần nem với chả giá hình_như 30k hay 35k gì đó,1,1
may là quán có mấy món mì xào với lẩu,0,0
ăn ổn 1p hơi ít vì nằm ngay trung_tâm quận 1 mà,0,0
ghẹ hơi ốp một_tí,1,1
giá thì hơi cao tầm 6 70k mà 1 phần hơi ít khó mà no lắm,1,1
mí pan đi vào hẻm 796 trường sa gần quán trái_cây nhanh coco summer đến cuối hẻm quẹo phải qua khỏi bánh_bò nguyễn sơn sẽ gặp bún quậy saigon,0,0
bánh_cuốn ở đây làm rất sạch_sẽ không_gian quán cũng sạch_sẽ nốt nên ăn rất yên_tâm,2,2
chắc do nằm giữa trung_tâm nên hơi đắt nhưng đầy 1 bát ú ụ,1,1
ăn cháo xong uống sinh_tố no lăn_lóc hết cả buồn_ngủ,0,0
ăn bình_thường nước_chấm chán nhưng buồn mồm ăn cũng k tệ,1,1
ăn bình thườngnhìn cứ lèo tèonước dùng hơi mặngà dai,1,1
ăn chả cá lã vọng ở quán bánh_tôm hồ tây cũng khá là ngon cá tươi nhưng giá 1 cân cá ở đây là 600k1 cân ko nên ăn lẩu ở đây,0,0
ăn có chỗ ngồi mát_mẻ thích dễ sợ,2,2
ăn cơm mà muốn mát là phải vào đây cơm khá dẻo và rất thơm luôn,2,2
ăn cũng ổn ốc to đậu ngongiá hơi chát tí,0,0
ăn_không đã thèm nèđường vô quán này hơi khó tìm vì địa_chỉ thuộc lê văn_sỹ nhưng vô hẻm thì đi từ đường_trường sa sẽ dễ tìm hơn,0,0
ăn hoài vẫn nghiền bánh_canh ngon nhưng hơi it mỗi lần ăn tui phải gọi 1 phần bánh thêm mới đủ nước ngon beo_béo,2,2
ghẹ muối ớt tươi ngon,2,2
đặc_biệt trà đá 2k mà ngon cực mùi hoa_cúc_hoa nhài j á giá cũng bình_dân nè,2,2
nchung ngon,2,2
ăn k ngon như được giới_thiệu chắc phần vì giao hàng nên phô_mai k còn chảy nữa mà bị cứng rồi k còn được béo ngon nữa,1,1
ăn phần gà sốt thôi_thì cũng k khác gà sốt mật_ong,0,0
ăn ốc sạch_sẽ thơm_tho nà 3,2,2
mình có dắt mấy bạn người nước_ngoài lên đây ai cũng thích họ cũng bảo ăn thấy yên_tâm hơn về vấn_đề vệ_sinh ️ ️,2,2
nổi_tiếng ở đây là gà nướng nhưng do ngán gà nên gọi lẩu tôm ăn,0,0
quán theo phòng cách hà nội xưa rất dễ_thương đặt biệt ở đây có món phở và nhiều món được chế_biến từ phở bên cạnh đó có nếp_cẩm nước vói,2,2
bánh gấp đôi lại thì to hơn lòng bàn_tay 1 xíu nhân chỉ mỗi 1 con tôm và giá ngoài_ra không có thịt hay gì hết ăn kèm với rau mà hình_như không phải loại rau hay ăn với bánh_xèo giá 6kcái ăn mà không ra thần_hồn gì hết mà được cái trừ món này ra thì các món còn lại quán bán ngon rẻ giá từ 12 25k có rất nhiều món ăn vặt,1,1
nước_dùng nêm nếm ngon hơn,2,2
không nhất_thiết chỉ là quán ngọc ý ở tít bên hà tôn quyền đâu nè,0,0
hai đứa vào gọi 2 tô là sủi cảo đầy_ắp 6 7 viên gì đó nhân đầy_đặn và nêm nếm vừa ăn,2,2
mì sườn xá_xíu sợi mì không tươi như nhiều nơi nhưng nhìn vàng ươm ngon lắm há cảo hấp ngon nhất trong 3 món gọi,0,0
lúc đầu bun chê không muốn ăn bảo gọi nhiều ăn sao hết nhưng ăn 1 cục xong mê luôn,2,2
há cảo để trong xửng hấp cute lắm tiếc là ăn zí trai nên ngại chụp lại,2,2
mà ngon nha bột dai dai nhưng mềm tan sau khi nhai nhân nêm nếm vừa phải nước_chấm cũng ngon là có xì_dầu và xí muội hay sao á,2,2
hôm mình đi là trời mưa ghé quán lúc 10g mình có hỏi là còn bán ko chị và chị tl là còn mình và 2 đứa bạn mới vào vào gọi món thì nhân_viên lề_mề thái_độ cọc cằn chắc vì mình vào nên chưa đc về lúc thối tiền còn dằn_mặt tụi mình đưa 12 tờ 500đ nữa thái_độ cực tệ,1,1
vừa_miệng,2,2
nhưng đợi lâu,1,1
phục_vụ nhanh giá rẻ hơn so với nhiều qán món hàn khác mà còn ở vị_trí rất dễ tìm nữa,2,2
nem nướng thì bình_thường cũng nguội thịt cho nhiều và thơm mùi xã,0,0
nước_mắm ở đây vừa ăn ko quá mặm,2,2
nhìn_chung giá_cả phải_chăng đi 2 người thì 50k là ok,2,2
xem she was pretty xong tự_dưng cứ thích thử món này,2,2
hehe,2,2
nhìn hình_thức hơi,1,1
️ ️ ️ nhưng mà ngon lắm đó hơi giống cá viên nhưng vị ngon hơn nhiều,2,2
tuy_nhiên thay_vì sủi cảo là viên to thì chỗ này viên nhỏ và tôm thịt được xay nhuyễn hết,0,0
có cả tôm trong đó không hề thua_kém chỗ nào,2,2
tận 20p có khi gần 40p nên ngán đợi,1,1
bên quán này nhỏ hơn nhiều cơ_mà đồ ăn thì ngon nhỉnh hơn luôn,0,0
dù là chỗ nào đi_nữa thấy cũng thích chỉ là đang có trong túi nhìu hay không để ăn thôinhìn chunh bun thấy quán này ok,2,2
bán lâu_đời và nhìn xung_quanh cũng khá sạch_sẽ,2,2
tổng_bill 240k cho 3 món nước ép,0,0
ăn có tí thì cay cay ngon,2,2
ở đây mình được tự lấy xiên que nướng tại bàn hay nhờ ngta nướng,2,2
trên 5 xiên mình được miễn_phí nước_ngọt 3 btw mì ý sốt phô_mai ở đây ngon lắm,2,2
mình gọi 2 dĩa mì ý hnay hết phô_mai nên gọi sốt hải_sản với bò bằm huhuh với tổng 15 xiên thì bill của mình là 219k2 người hjhj 3 tuy_nhiên thì ở đây hem có wifi với cục mỡ trên vie nướng khi mà sắp chảy hết bắn đau lắmmm,1,1
giá thì phải_chăng chỉ có_nhân_viên là tệ,1,1
nước trong và đậm_đà vị người hoa,2,2
quán theo trường_phái nhậu nhẹt nên hơi ồn và xô_bồ,1,1
hai đứa vào gọi 2 tô là hoành_thánh đầy_ắp 10 viên gì đó nhân đầy_đặn và nêm nếm vừa ăn,2,2
trước khi ăn cứ nghĩ sữa_chua dẻo vẫn là sữa_chua bình_thường mà dẻo hơn tí rồi có_thể đông lại từng cục đại_loại như í mình là sữa_chua đông đá nhưng sai nó thật_sự là viên khúc bạch trá_hình bạn ăn khúc bạch ra s thì nó y chang v í chỉ khác mỗi cái mùi,0,0
đại_loại khi ăn vào thì tớ có_thể tưởng_tượng là người_ta đã làm cái sữa_chua dẻo như thế_nào là vẫn làm sữa_chua như bình_thường rồi bỏ thêm tí gelatin chất tạo đông hoặc bột rau_câu gì đó để cho viên sữa_chua dẻo có_thể đông lại và dẻo dẻo,2,2
nói_chung món này vẫn ổn cho bạn nào muốn thể vẫn là sữa_chua thôi nhưng ăn_theo một_cách khác đigiá thì tầm 20 30k ăn kèm với siro hoặc mứt cái này có trong menu các bạn tự chọnngoài sữa_chua dẻo thì ở đây còn có sữa_chua dằm sữa_chua bla bla bla rồi các món ăn vặt,2,2
quán ở đây gần như là quán vỉa_hè nằm sâu trong hẻm,0,0
mấy cô chú phục_vụ cũng dễ_thương,2,2
không nhất_thiết chỉ là quán ngọc ý ở tít bên hà tôn quyền đâu nè,0,0
hihi,2,2
xiên bò 20kxiên xiên heo 15kxiên ướp đậm_đà khá ngon,2,2
nhưng giá chênh_lệch cũng nhiều 3 quán đặc_biệt là quán này quán ở góc phan đình phùng nguyễn trọng tuyển quán ở võ văn tần,0,0
rõ_ràng mình gọi bún cá mà chủ quán cứ lặng lẳng làm miến câ bát miến thì bòng bõng toàn nước 3 4 miếng cá thì hơi tanh xin ít rau_sống ăn kèm thì đưa cho rổ rau héo xin quả quất thì đưa cho quả bé xíu bảo dùng tạm,1,1
nhân_viên ở đây khó_chịu quá cứ như ko cần khách_vậy,1,1
đứng gọi món mà lựa lựa hơi lâu là nhăn mặt liền mình hỏi wifi thì cũng nhăn mặt xong bảo wifi yếu lắm chị ơi,1,1
nhưng mà lâu_lâu vẫn sẽ ghé như thói_quen thôi,2,2
một phần thịt ba_rọi nướng cũng khá nhiều thịt cháy cạnh ăn thơm ba_rọi ko quá nhiều mỡ đỡ ngán,2,2
rau cho ít lắm mỗi lần xin cũng khó_khăn nữa,1,1
sauce chấm ko đc ngon như mấy nhà_hàng khác,1,1
một set có kèm chén cơm vs canh nữa cho no luôn,2,2
nhưng canh lại nguội_ngắt panchan ko đặc_sắc kimchi ăn đc xin thêm cũng khó_khăn,1,1
theo cảm_nhận ko biết fải do nằm trong phần combo khuyến_mãi hay ko nhưng c thấy hơi thất_vọng mỳ xào qá nhìu dầu ăn rất ngấy,1,1
thiệt ra là quán hiểu nhầm nên thôi ăn đại chớ mình kêu lẩu bò thập_cẩm,0,0
theo đánh_giá chung thì quán cũng khá ổn ăn ngon không_gian sạch_sẽ phục_vụ nhanh gọn giá không quá rẻ nhưng so với chất_lượng nhận được thì đáng đồng_tiền,2,2
chỉ có khuyết_điểm duy_nhất là phải dậy sớm_hôm nào muốn ăn_ở đây mà lỡ đến trễ là coi như phải chịu thèm vì hết thức_ăn khoảng 9h là quán đã hết cơm rồi,1,1
từ đó mà rộ lên phong_trào luôn hồi đó ghiền chè chỗ này tới nổi ngày nào cũng phải mua về ăn phải nói là ngon nhất sg luôn không lan_man nữa,2,2
nhưng thất_vọng tràn_trề vị nhạt đào thì mềm quá mức chắc để lâu dở hơn các tiệm mình chê dở nữa khúc bạch truyền_thống ăn không thấy vị béo và thơm nữa,1,1
nhạt nhạt thế_nào í,1,1
quá thất_vọng khuyên luôn ai muốn vô tìm hương_vị khúc bạch đệ nhất lúc xưa thì k nên vì chỉ thấy thất_vọng như mình thôi,1,1
à thêm thái_độ phục_vụ nữa không_thể tệ hơn luôn,1,1
trước giờ chỉ thấy review tốt nên hnay quyết_định ăn,0,0
thề là chán luôn ăn cỗ cho đỡ phí tiền,1,1
giá_cả nhìn_chung rất bình_dân phục_vụ hơi lâu giữ xe miễn_phí,2,2
không một lời giải_thích ko lời xin_lỗi chơn thành,1,1
yaourt trái_cây mát lạnh có thêm viên kem ở trên nữa rất hấp_dẫn,2,2
thích ở đây là trái_cây đa_dạng và tươi không có trái nào bị héo dập gì cả,2,2
đá cho ít ko sợ bị tan loãng tùm_lum,1,1
yaourt quán tự làm_nên rất ngon kem cũng hấp_dẫn,2,2
chả_giò thì không giòn lắm nhưng khá chất_lượng thịt tôm và rau củ đầy_đủ,2,2
xa quá ah tô bún khá chất_lượng một tô có chả_giò bò lá_lốt nem nướng và thịt,2,2
bundaumamtom bundauhomemade kindị,0,0
mong qán khắc_phục sớm thời_gian,1,1
lỡ có việc gấp muốn ăn cũng ko đượcgửi xe mà khi lấy xe bảo_vệ đứng ngó cũng k thèm dắt ra dùm,1,1
kiu 2 3 tiêng mới ra dắt dùm,1,1
vô nhìn thằng bảo_vệ như vậy hết mún ăn,1,1
vừa ngon vừa giòn vừa nhiều,2,2
dưa bò cũng vừa_miệng,2,2
mỗi tội xa quá,0,0
vui tết cùng chú ruồi trong bể mắm tơm,1,1
ăn đây nhìu lần r nên ấn_tượng vẫn là rất dễ_thương cho đến khi gắp miếng tàu hủ cúi cùng mị quết sạch chén mắm thì cũng là lúc a ấy xuất đầu diện lộ cảnh kinh_hoàng ngày đầu năm 2017 ảnh thuộc diện hạng nặng ấy nói đúng là coan lằn chễnh chệ trong bể mắm xinh of mị,2,2
cạn_lời với cuộc_đời mị nhẹ_nhàng gọi nv ra tính tiền lun r trình_báo so ciu lun à ừ thì chị nv ngây_ngô ủa à hmm con gì v taaa à chắc sơ_ý thui r chĩ bẻn lẻn lạc trôi đi lun,1,1
3 chỗ ngon rẻ vừa là lộc phát bên tân bình hẻm gần cầu kiệu hà tôn quyền,2,2
ăn được mấy chỗ thấy chỗ nào cũng ngon,2,2
cái điểm trừ lớn nhất là nước phở không đủ độ nóng bánh_phở trần cũng chưa đủ sức làm mềm và nóng cọng phở nên bưng ra nó nguội nguội và phở không mềm khó ăn,1,1
được cái nước lẩu ngon thôi,2,2
chén đũa chai đựng tương rất sạch_sẽ,2,2
quán nằm ngay vị_trí trung_tâm phở ngon nước_dùng đậm_đà,2,2
quán hơi nhỏ nóng chật 1 tý,1,1
những bạn thích ăn cay thì nên thử ghé quán,2,2
quán khá nhỏ kê bàn sát nhau nên rất chật_chội k có máy_lạnh được cái sạch_sẽ nên cố vào ngồi,0,0
quán k có menu phần tá lả 2ng là 110k,0,0
quán giới_thiệu món đặc_biệt là chả mực mình gọi thêm 1 phần,0,0
đem ra miếng thịt heo dày phần da bị đen ăn dc phân nữa mới đem đậu ra đậu bị mềm k ngon,1,1
phần chả mực như hình 60k 2 ly trà tắc 60k,0,0
quỳ ăn xong xin kẹo_k thấy đem ra gọi 2 3l nv làm_lơ đến lúc xách cặp lên cô chủ mới đem ra đưa,1,1
một phần thức_ăn ở đây có_giá hơi đắt_đỏ khoảng từ vài chục nghìn đến hơn 100,0,0
000 đồng tùy_món,0,0
tuy_nhiên cách nêm nếm thức_ăn khá vừa_miệng cơm nấu vừa phải nên cũng rất ngon không khô không nhão,2,2
phong_cách phục_vụ tốt khá ân_cần và lịch_sự,2,2
khuyến_nghị mấy bạn nên đi bên dương đình nghệ,0,0
còn cái rau nhìn tưởng rau_muống lại siêu khó ăn nữa,1,1
2 đứa hết 300k mà ko cảm_xúc gì,1,1
tuy hiên cửa_hàng ko đc sạch cho lắm theo mình là hơi dơ,1,1
ăn_ở đây bực_bội nhất là nhân_viên siêu kì_cục đem thiếu dĩa thịt cho mình mà còn bắt mình phải gọi vì ko lẽ ăn lẩu ko,1,1
kiu mấy lần mới nghe và để_ý mình,1,1
quán này có khá là lâu rồi nói_chung phải nói là khá mắc mà chất_lượng thì bình_thường,1,1
gỏi là rau_muống đập dập ăn cực giòn,2,2
gỏi ở đây siêu ngon lạ ko giống những quán mình từng ăn,2,2
quán này xa quá chứ ko chắc_ăn thường_xuyên hơn rồi,2,2
có bánh căn đủ nhân chả cuốn như hình ở ngoài nhìn to hơn bên trong có trứng chả cá rau các loại,0,0
mình dùng 1 tô bò chín và 1 tô bò tái_thịt bò mềm ngon,2,2
nv phục_vụ chậm,1,1
phiền cái nữa là ko có bảo_vệ canh xe chỉ dựng xe trước tiệm khóa cổ xe vào ăn cho lẹ rồi ra thôi,1,1
quán nằm trong hẻm cạnh cafe thức thì phải không_gian cũng thoáng mà phải để xe bên hẻm đối_diện 5k mình gọi combo 1 90k là gồm 1 tá lả 1 trà chanh nem_rán,0,0
gọi thêm 1 trà chanh 1 chả cốm nữa,0,0
quán hơi chật,1,1
quán này chiều_tối siêu đông luôn nha,0,0
mấy chỗ khác toàn bán 10k mà ở đây bán 6k thôi nha bánh_canh chả cá như hình chả cá siêu ngon 20kmỗi lần tới là gọi 1 tô với 1 cuốn,2,2
haizz,0,0
đã quận 5 toàn đồ ăn ngon mà rẻ,2,2
quán này chuyên bán các món về bò giá cũng bình_thường ko rẻ ko mắc,2,2
nhân_viên hơi chậm_chạp thấy quán không đông mà sao vẫn phải đợi lâu,1,1
bò làm vẫn còn dai sốt chua_ngọt ăn lạ_miệng khoai_tây hơi ỉu không hiểu tại_sao lại có thêm cải_thìa ở đây để làm gì,1,1
nghêu hấp thái ở đây cay húp đã lắm,2,2
ngoài chân gà ở đây còn có cánh_gà rất ngon ko nhiều thịt nhg ướp vừa_miệng và rất thơm nữa,2,2
có_lẽ này cũng là món yêu thích nên bun thích lắm,2,2
năm tuốt_luốt trong hẻm gần gần heekcaa q,0,0
ngoài bán bánh_canh cua ra thứ 2 quán còn bán phá lấu nữa,0,0
tô mình ăn là tô tiêu_chuẩn giá 55k tô nhỏ thì 40k tô lớn 75k,0,0
nhìn_chung bánh_canh của ở đây cũng ổn nhưng nước_dùng chán quá k đậm_đà cũng k nghe mùi_vị cua nhiều,2,2
nhưng được cái 1 tô lớn_vầy có quá trời cua_thịt cua mềm trắng chắc là dạng cua tươi bóc từ_nguyên con đàng_hoàng chưa k phải là thịt cua vụn,2,2
còn có gạch cua chả cá_chiên chả_quế tôm tươi ngon,2,2
quán có nước_chấm ăn kèm do quán tự pha cũng khá ngon,2,2
mà nói gì nói thì dù tô này đồ ăn nhiều chất_lượng nhưng ăn chs vẫn thấy tiếc tiền chắc do khoảng nước_lèo chán_ngắt chăng mdrfood mdrsaigon,1,1
mỗi lần mì bưng ra đều đã bị nở rồi,1,1
có nước_dùng mang đậm hương_vị của huế,1,1
nhân_viên phục_vụ kém,1,1
không_gian bình_thường,0,0
đi ăn 2 người khoảng 120k,0,0
thấy foody quảng_cáo rầm_rộ clip bao lung_linh đi ăn thì thất_vọng dễ sợ,1,1
thấy nhiều người khen nên ráng mò đến ăn_mặc_dù khá xa nhà,2,2
ngoài_ra quán còn bán mấy món khác như chân gà chân gà quái thú nem_chua rán ăn cũng ngon mà rẻ,0,0
quán ở khu tấp_nập lại có mặt_bằng sạch đệp nên giá cũng cao xíu,0,0
có hành và rau xà_lách và rau_thơm khác với bên kia ăn cải ngọt,0,0
quán vắng sạch_sẽ có máy_lạnh nữa,2,2
quán này của nhạc_sĩ nổi_tiếng nguyễn văn chung,0,0
đồ chua khỏi chê vào đâu được,2,2
quán này món nào cũng thấy ngon,2,2
chân gà cũng hấp_dẫn lắm nhé,2,2
giá hơi cao so với nơi khác 2 người tầm 150k,0,0
quán này tên mẹt nhemình ăn phần 57k thêm phần dồi chiên giòn là 40k,0,0
phần như hình là thêm bún cho phần dồi chiên ấy,0,0
phục_vụ hơi lâu và k nhiệt_tình,1,1
1 tô khá là mắc đem ra 1 tô to lắm bánh_phở thì hơi ít đồ ăn vừa phải còn lại là nước_lèo,1,1
hoàng huy lê,0,0
nước phở nấu khá ngon,2,2
nước uống ở đây hơi mắc nha,0,0
2 người tầm 200k nhé,0,0
ngọc babie,0,0
quán này trong hẻm nên chịu_khó tìm nha khu này thì đông hay kẹt xe nữa,0,0
món ốc len xào dừa mình đánh gia cao nước dừa béo ăn cực đã,2,2
ốc con bự hút đã thèm kkk,2,2
quán này ngon có tiêng rồi đồ ăn rất chất_lượng nha,2,2
phục_vụ cũng không được nhiệt_tình cho lắm,1,1
mỗi tội quán đông khách quá nên đồ ăn lên rất chậm mình đi sinh_nhật mà tổ_chức sinh_nhật xong ăn hết 2 cái bánh kem rồi uống hết vài chai bia đồ ăn mới lên,1,1
thấy ít nhom mà không hiểu sao thừa đươnc,1,1
